Detected kernel version 4.15.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
min2
SimMTM
input_len:336
backbone:vanilla
encoder_depth:1
mask_size:336
mask_rate:0.25
mask_num:3
is_decomp:True
is_norm:True
CI:True
part:s
decomp:fft
st_sep:3.5
topk:25
epoch: 1/20
tensor(2.9814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2904, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3356, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3642, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3514, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2577, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2162, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2687, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2696, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2452, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3005, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3722, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2919, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3395, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2559, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3786, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2393, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3314, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3890, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2455, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4930, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3142, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3072, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4159, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2326, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3402, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4456, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2877, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3268, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2979, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2519, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3385, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2083, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3369, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3223, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3073, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2643, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2922, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2783, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3130, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2369, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2402, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1954, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3112, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2371, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3161, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2749, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2491, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2889, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2211, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3044, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2664, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3402, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2346, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3446, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2774, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3866, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2252, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2570, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4733, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4681, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2082, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3863, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2296, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2255, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2021, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3574, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2461, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2098, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4281, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2386, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3148, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2937, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3517, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2383, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3584, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4298, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2921, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2307, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2394, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2778, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2427, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2211, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2354, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2731, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2637, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3139, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2560, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2671, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2072, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3022, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2684, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1747, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3267, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2572, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2914, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2309, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2600, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3682, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6029, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2356, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3157, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3413, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3199, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3977, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2124, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3695, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5020, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2541, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2768, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2738, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2553, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2744, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3340, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2600, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2385, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5990, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3198, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2266, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3618, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2585, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3706, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2911, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2686, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3499, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3883, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3068, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3728, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3390, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2625, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3182, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2909, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2175, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3415, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2428, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2381, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3953, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2020, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3528, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3390, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4254, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4978, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3115, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2331, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3322, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3358, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2676, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3308, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2705, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2295, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3912, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4287, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3659, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1831, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2196, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3388, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3268, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2907, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2365, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2305, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3394, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3029, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3017, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2463, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2476, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3315, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2168, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2758, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3561, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2244, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3057, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3632, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2549, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3515, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3626, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3494, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2709, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2294, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2284, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2491, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3391, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2661, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4920, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3696, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2647, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2101, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2388, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3869, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2480, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3978, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4799, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2938, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3388, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3177, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3039, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3907, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3220, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2182, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2345, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4323, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3377, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2155, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3432, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4125, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3147, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2958, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2918, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3357, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2899, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3180, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3011, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3454, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2417, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3225, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2121, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3072, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2994, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2512, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3259, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2962, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1883, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3035, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2965, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4385, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2579, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3851, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2212, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2550, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3094, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3424, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3224, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3306, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2716, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3177, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2007, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3332, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2898, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3078, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3568, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2901, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2083, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3753, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2906, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3169, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3376, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2452, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2267, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2233, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3248, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2978, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2934, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2754, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2715, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3338, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3285, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2895, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2546, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1651, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2859, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2413, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3900, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3197, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2610, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3122, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3222, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2779, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3501, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2071, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2186, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3287, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3899, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2479, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3627, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2818, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2860, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4034, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2343, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2713, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3363, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2197, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4132, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3397, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2799, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2785, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2669, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2950, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3387, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2437, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2725, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3213, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2863, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2176, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3549, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3735, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3292, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3346, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3567, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2322, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2787, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2982, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2961, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3393, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3483, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2765, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3581, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3874, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4663, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.1793, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4634, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2513, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3037, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2784, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2612, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2807, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3721, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3060, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2593, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2576, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2422, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2810, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2300, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3447, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2358, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3223, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3954, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3127, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2538, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3413, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2402, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2959, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2301, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3018, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2941, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3366, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3265, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2507, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2665, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2204, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2005, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2625, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2849, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2557, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2729, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4144, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2593, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3775, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3559, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3358, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3161, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3059, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.2844, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3475, device='cuda:0', grad_fn=<AddBackward0>)
