Detected kernel version 4.15.0, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
hour1
SimMTM
input_len:336
backbone:vanilla
encoder_depth:1
mask_size:336
mask_rate:0.25
mask_num:3
is_decomp:True
is_norm:True
CI:True
part:s
decomp:fft
st_sep:3.5
topk:25
epoch: 1/20
tensor(3.2189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4501, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4310, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5885, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4791, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5667, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5166, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5114, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5028, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4706, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6418, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4662, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4087, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5013, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5658, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4630, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4576, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6975, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4099, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4439, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4356, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5079, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5756, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5064, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4961, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4424, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3946, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5167, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5922, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4713, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4734, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5491, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5423, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4759, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4960, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4110, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4290, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3661, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4542, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5271, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4426, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4255, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6355, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4891, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5916, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4464, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5097, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4393, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4906, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4272, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6014, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6854, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4708, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6199, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4230, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5546, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4266, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4866, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5056, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4002, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4923, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4411, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4899, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4997, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4803, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4602, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4389, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3525, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4967, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4683, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4253, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3984, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5284, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4945, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5521, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6620, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4530, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4412, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7392, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5734, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3840, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4527, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5797, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5910, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4027, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4590, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4160, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5365, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4597, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3552, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4185, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5354, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5511, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5650, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4154, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5423, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3973, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5035, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4862, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4138, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5141, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4950, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4192, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4940, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5281, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5318, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4056, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4266, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4060, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6643, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4929, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5628, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3826, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4531, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4338, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5036, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5558, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4790, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6264, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3821, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4540, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5306, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4781, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5189, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5378, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4572, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4903, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5162, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3776, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4420, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4700, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4195, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3795, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5042, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5458, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5476, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4406, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4364, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4181, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5251, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5017, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6523, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4403, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4578, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4566, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4977, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5238, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4152, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3872, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4360, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4829, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4668, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5714, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6135, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4509, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4403, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3997, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5336, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3814, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5325, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4688, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4190, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3857, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5696, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4627, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4512, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5585, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4026, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5391, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4581, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4855, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5644, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4606, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4273, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4442, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4172, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4764, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4120, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4421, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4698, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5282, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4051, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4596, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6313, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6909, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4869, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3777, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4451, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4624, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4951, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5025, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4245, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5301, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4417, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4288, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4442, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4899, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5274, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5467, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4631, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4961, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4601, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4119, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4510, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4038, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6964, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3500, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4599, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4749, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5556, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5010, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4434, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6287, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4650, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5563, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5097, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4737, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4975, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4949, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5317, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4952, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5134, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5269, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5046, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.8773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4804, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5584, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4772, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4111, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5422, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4653, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4916, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4825, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5699, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4874, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6116, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4449, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5131, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4590, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5497, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3920, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4498, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4207, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4971, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4296, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6666, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5380, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4685, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4380, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4378, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4200, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5028, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4490, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4137, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4072, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4353, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4265, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5239, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4520, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5741, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4163, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6856, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4656, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4339, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7673, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4323, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5192, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5118, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4417, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4194, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4875, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4507, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5851, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4782, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6492, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3701, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4911, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4011, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5227, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5323, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4351, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4611, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4231, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5001, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4791, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5601, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4107, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4482, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4985, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3837, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4519, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5300, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4624, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7661, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4755, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4726, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4744, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5648, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4160, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4544, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4888, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4823, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5072, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4311, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4016, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5610, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4501, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4155, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6103, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4427, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5701, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5405, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.7769, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5247, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5198, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4358, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5910, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3815, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5173, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3355, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4642, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4707, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4416, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6417, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5637, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4713, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4744, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4524, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3723, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5796, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4278, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5745, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4438, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5743, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4371, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4767, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3798, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4094, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4838, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5340, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4992, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6066, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4205, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4842, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4451, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5392, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4437, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5692, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4688, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4948, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5845, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4126, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6239, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4503, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4164, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4230, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3803, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4611, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5024, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4539, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4538, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5536, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5021, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4670, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4516, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4609, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5136, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4995, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5931, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4904, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4788, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4719, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4569, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3704, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4366, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6214, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6637, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6773, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4622, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4677, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5173, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4237, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5410, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4183, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5672, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4554, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6289, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4259, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.4742, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5032, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5529, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5353, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.5089, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.3928, device='cuda:0', grad_fn=<AddBackward0>)
tensor(1.6375, device='cuda:0', grad_fn=<AddBackward0>)
